route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
200,C.441,5971645,0,9080,275976,
200,C.441,5971644,0,9083,275977,
200,C.441,5971643,0,9081,275978,
200,C.441,5971987,1,9082,275980,
200,C.441,5971986,1,9083,275980,
200,C.441,5971985,1,9081,275980,
200,C.441,5971984,1,9082,275979,
200,C.441,5971983,1,9086,275980,
200,C.441,5971982,1,9083,275979,
200,C.441,5971981,1,9081,275979,
200,C.441,5971980,1,9086,275979,
200,C.441,5971979,1,9082,275979,
200,C.441,5971978,1,9080,275979,
200,C.441,5971977,1,9088,275980,
200,C.441,5971976,1,9083,275979,
200,C.441,5971975,1,9087,275980,
200,C.441,5971974,1,9081,275979,
200,C.441,5971973,1,9085,275980,
200,C.441,5971972,1,9086,275979,
200,C.441,5971971,1,9084,275980,
200,C.441,5971970,1,9082,275979,
200,C.441,5971969,1,9088,275979,
200,C.441,5971968,1,9080,275979,
200,C.441,5971967,1,9087,275981,
200,C.441,5971966,1,9083,275979,
200,C.441,5971965,1,9085,275979,
200,C.441,5971964,1,9081,275979,
200,C.441,5971963,1,9084,275979,
200,C.441,5971962,1,9086,275979,
200,C.441,5971961,1,9082,275981,
200,C.441,5971960,1,9088,275981,
200,C.441,5971959,1,9080,275979,
200,C.441,5971958,1,9087,275979,
200,C.441,5971957,1,9083,275981,
200,C.441,5971956,1,9085,275979,
200,C.441,5971955,1,9081,275981,
200,C.441,5971954,1,9084,275981,
200,C.441,5971953,1,9086,275981,
200,C.441,5971952,1,9082,275979,
200,C.441,5971951,1,9088,275979,
200,C.441,5971950,1,9080,275981,
200,C.441,5971949,1,9087,275979,
200,C.441,5971948,1,9083,275979,
200,C.441,5971947,1,9085,275979,
200,C.441,5971946,1,9081,275979,
200,C.441,5971945,1,9084,275979,
200,C.441,5971944,1,9086,275979,
200,C.441,5971943,1,9082,275979,
200,C.441,5971942,1,9088,275979,
200,C.441,5971941,1,9080,275979,
200,C.441,5971940,1,9087,275979,
200,C.441,5971939,1,9083,275979,
200,C.441,5971938,1,9085,275979,
200,C.441,5971937,1,9081,275979,
200,C.441,5971936,1,9084,275979,
200,C.441,5971935,1,9086,275982,
200,C.441,5971934,1,9070,275983,
200,C.441,5971933,1,9082,275979,
200,C.441,5971932,1,9069,275983,
200,C.441,5971931,1,9080,275979,
200,C.441,5971930,1,9067,275983,
200,C.441,5971929,1,9083,275979,
200,C.441,5971928,1,9066,275983,
200,C.441,5971927,1,9065,275983,
200,C.441,5971926,1,9081,275979,
200,C.441,5971925,1,9084,275982,
200,C.441,5971924,1,9082,275982,
200,C.441,5971923,1,9080,275982,
200,C.441,5971922,1,9064,275982,
200,C.441,5971921,1,9063,275982,
200,C.441,5971920,1,9061,275982,
200,B.441,5971642,0,9067,275975,
200,B.441,5971641,0,9068,275974,
200,B.441,5971640,0,9065,275975,
200,B.441,5971639,0,9066,275974,
200,B.441,5971638,0,9082,275976,
200,B.441,5971637,0,9081,275976,
200,B.441,5971636,0,9084,275976,
200,B.441,5971635,0,9064,275974,
200,B.441,5971634,0,9086,275976,
200,B.441,5971633,0,9063,275974,
200,B.441,5971632,0,9082,275976,
200,B.441,5971631,0,9080,275975,
200,B.441,5971630,0,9061,275974,
200,B.441,5971629,0,9081,275976,
200,B.441,5971628,0,9084,275976,
200,B.441,5971627,0,9086,275976,
200,B.441,5971626,0,9082,275976,
200,B.441,5971625,0,9088,275976,
200,B.441,5971624,0,9080,275976,
200,B.441,5971623,0,9087,275976,
200,B.441,5971622,0,9081,275976,
200,B.441,5971621,0,9085,275976,
200,B.441,5971620,0,9084,275976,
200,B.441,5971619,0,9083,275976,
200,B.441,5971618,0,9086,275976,
200,B.441,5971617,0,9082,275976,
200,B.441,5971616,0,9088,275976,
200,B.441,5971615,0,9080,275976,
200,B.441,5971614,0,9087,275976,
200,B.441,5971613,0,9081,275976,
200,B.441,5971612,0,9085,275976,
200,B.441,5971611,0,9084,275976,
200,B.441,5971610,0,9083,275976,
200,B.441,5971609,0,9086,275976,
200,B.441,5971608,0,9082,275976,
200,B.441,5971607,0,9088,275976,
200,B.441,5971606,0,9080,275976,
200,B.441,5971605,0,9087,275976,
200,B.441,5971604,0,9081,275976,
200,B.441,5971603,0,9085,275976,
200,B.441,5971602,0,9084,275976,
200,B.441,5971601,0,9083,275976,
200,B.441,5971600,0,9086,275976,
200,B.441,5971599,0,9082,275976,
200,B.441,5971598,0,9088,275976,
200,B.441,5971597,0,9080,275976,
200,B.441,5971596,0,9087,275976,
200,B.441,5971595,0,9081,275976,
200,B.441,5971594,0,9085,275976,
200,B.441,5971593,0,9084,275976,
200,B.441,5971592,0,9083,275976,
200,B.441,5971591,0,9086,275976,
200,B.441,5971590,0,9088,275977,
200,B.441,5971589,0,9082,275976,
200,B.441,5971588,0,9087,275977,
200,B.441,5971587,0,9080,275976,
200,B.441,5971586,0,9081,275976,
200,B.441,5971585,0,9085,275977,
200,B.441,5971584,0,9084,275976,
200,B.441,5971583,0,9083,275976,
200,B.441,5971582,0,9082,275976,
200,B.441,5971581,0,9080,275976,
200,B.441,5971580,0,9084,275977,
200,B.441,5971579,0,9081,275976,
200,B.441,5971578,0,9083,275977,
200,B.441,5971577,0,9082,275977,
200,B.441,5971576,0,9080,275977,
200,B.441,5971919,1,9082,275980,
200,B.441,5971918,1,9081,275980,
200,B.441,5971917,1,9084,275980,
200,B.441,5971916,1,9082,275979,
200,B.441,5971915,1,9086,275980,
200,B.441,5971914,1,9081,275979,
200,B.441,5971913,1,9084,275979,
200,B.441,5971912,1,9086,275979,
200,B.441,5971911,1,9082,275979,
200,B.441,5971910,1,9080,275979,
200,B.441,5971909,1,9088,275980,
200,B.441,5971908,1,9081,275979,
200,B.441,5971907,1,9087,275980,
200,B.441,5971906,1,9084,275979,
200,B.441,5971905,1,9085,275980,
200,B.441,5971904,1,9086,275979,
200,B.441,5971903,1,9083,275980,
200,B.441,5971902,1,9082,275979,
200,B.441,5971901,1,9088,275981,
200,B.441,5971900,1,9080,275979,
200,B.441,5971899,1,9087,275979,
200,B.441,5971898,1,9081,275979,
200,B.441,5971897,1,9085,275979,
200,B.441,5971896,1,9084,275979,
200,B.441,5971895,1,9083,275979,
200,B.441,5971894,1,9086,275979,
200,B.441,5971893,1,9082,275981,
200,B.441,5971892,1,9088,275979,
200,B.441,5971891,1,9080,275979,
200,B.441,5971890,1,9087,275979,
200,B.441,5971889,1,9081,275981,
200,B.441,5971888,1,9085,275981,
200,B.441,5971887,1,9084,275981,
200,B.441,5971886,1,9083,275981,
200,B.441,5971885,1,9086,275981,
200,B.441,5971884,1,9082,275979,
200,B.441,5971883,1,9088,275979,
200,B.441,5971882,1,9080,275981,
200,B.441,5971881,1,9087,275979,
200,B.441,5971880,1,9081,275979,
200,B.441,5971879,1,9085,275979,
200,B.441,5971878,1,9084,275979,
200,B.441,5971877,1,9083,275979,
200,B.441,5971876,1,9086,275979,
200,B.441,5971875,1,9082,275979,
200,B.441,5971874,1,9088,275979,
200,B.441,5971873,1,9080,275979,
200,B.441,5971872,1,9087,275979,
200,B.441,5971871,1,9081,275979,
200,B.441,5971870,1,9085,275979,
200,B.441,5971869,1,9084,275979,
200,B.441,5971868,1,9083,275979,
200,B.441,5971867,1,9086,275982,
200,B.441,5971866,1,9082,275979,
200,B.441,5971865,1,9080,275979,
200,B.441,5971864,1,9081,275979,
200,B.441,5971863,1,9070,275983,
200,B.441,5971862,1,9084,275979,
200,B.441,5971861,1,9083,275979,
200,B.441,5971860,1,9068,275983,
200,B.441,5971859,1,9082,275979,
200,B.441,5971858,1,9066,275983,
200,B.441,5971857,1,9080,275979,
200,B.441,5971856,1,9081,275982,
200,B.441,5971855,1,9064,275982,
200,B.441,5971854,1,9063,275982,
200,B.441,5971853,1,9061,275982,
200,A.441,5971823,1,9072,275983,
200,A.441,5971822,1,9081,275979,
200,A.441,5971821,1,9086,275979,
200,A.441,5971820,1,9084,275979,
200,A.441,5971819,1,9083,275979,
200,A.441,5971818,1,9087,275981,
200,A.441,5971817,1,9082,275979,
200,A.441,5971816,1,9085,275979,
200,A.441,5971815,1,9080,275979,
200,A.441,5971814,1,9088,275979,
200,A.441,5971813,1,9081,275979,
200,A.441,5971812,1,9086,275981,
200,A.441,5971811,1,9084,275979,
200,A.441,5971810,1,9083,275981,
200,A.441,5971809,1,9087,275979,
200,A.441,5971808,1,9082,275979,
200,A.441,5971807,1,9085,275979,
200,A.441,5971806,1,9080,275981,
200,A.441,5971805,1,9088,275979,
200,A.441,5971804,1,9081,275979,
200,A.441,5971803,1,9086,275979,
200,A.441,5971802,1,9084,275979,
200,A.441,5971801,1,9083,275979,
200,A.441,5971800,1,9087,275979,
200,A.441,5971799,1,9082,275979,
200,A.441,5971798,1,9085,275979,
200,A.441,5971797,1,9080,275979,
200,A.441,5971796,1,9088,275979,
200,A.441,5971795,1,9081,275979,
200,A.441,5971794,1,9086,275979,
200,A.441,5971793,1,9084,275979,
200,A.441,5971792,1,9083,275979,
200,A.441,5971791,1,9087,275979,
200,A.441,5971790,1,9082,275979,
200,A.441,5971789,1,9085,275979,
200,A.441,5971788,1,9080,275979,
200,A.441,5971787,1,9088,275979,
200,A.441,5971786,1,9081,275979,
200,A.441,5971785,1,9086,275979,
200,A.441,5971784,1,9071,275983,
200,A.441,5971783,1,9084,275979,
200,A.441,5971782,1,9083,275979,
200,A.441,5971781,1,9070,275983,
200,A.441,5971780,1,9087,275982,
200,A.441,5971779,1,9082,275979,
200,A.441,5971778,1,9085,275982,
200,A.441,5971777,1,9080,275979,
200,A.441,5971776,1,9069,275983,
200,A.441,5971775,1,9081,275982,
200,A.441,5971774,1,9068,275983,
200,A.441,5971773,1,9066,275983,
200,A.441,5971772,1,9063,275982,
200,A.441,5971771,1,9064,275983,
200,A.441,5971770,1,9062,275983,
200,A.441,5971769,1,9060,275984,
200,A.441,5971575,0,9070,275975,
200,A.441,5971574,0,9088,275976,
200,A.441,5971573,0,9064,275975,
200,A.441,5971572,0,9084,275976,
200,A.441,5971571,0,9087,275976,
200,A.441,5971570,0,9066,275974,
200,A.441,5971569,0,9082,275976,
200,A.441,5971568,0,9062,275974,
200,A.441,5971567,0,9088,275976,
200,A.441,5971566,0,9086,275975,
200,A.441,5971565,0,9084,275976,
200,A.441,5971564,0,9083,275975,
200,A.441,5971563,0,9087,275976,
200,A.441,5971562,0,9082,275976,
200,A.441,5971561,0,9085,275976,
200,A.441,5971560,0,9061,275974,
200,A.441,5971559,0,9080,275976,
200,A.441,5971558,0,9088,275976,
200,A.441,5971557,0,9081,275976,
200,A.441,5971556,0,9086,275976,
200,A.441,5971555,0,9063,275974,
200,A.441,5971554,0,9084,275976,
200,A.441,5971553,0,9083,275976,
200,A.441,5971552,0,9087,275976,
200,A.441,5971551,0,9082,275976,
200,A.441,5971550,0,9085,275976,
200,A.441,5971549,0,9080,275976,
200,A.441,5971548,0,9088,275976,
200,A.441,5971547,0,9081,275976,
200,A.441,5971546,0,9086,275976,
200,A.441,5971545,0,9084,275976,
200,A.441,5971544,0,9083,275976,
200,A.441,5971543,0,9087,275976,
200,A.441,5971542,0,9082,275976,
200,A.441,5971541,0,9085,275976,
200,A.441,5971540,0,9080,275976,
200,A.441,5971539,0,9088,275976,
200,A.441,5971538,0,9081,275976,
200,A.441,5971537,0,9086,275976,
200,A.441,5971536,0,9084,275976,
200,A.441,5971535,0,9083,275976,
200,A.441,5971534,0,9087,275976,
200,A.441,5971533,0,9082,275976,
200,A.441,5971532,0,9085,275976,
200,A.441,5971531,0,9080,275976,
200,A.441,5971530,0,9088,275976,
200,A.441,5971529,0,9081,275976,
200,A.441,5971528,0,9086,275976,
200,A.441,5971527,0,9084,275976,
200,A.441,5971526,0,9083,275976,
200,A.441,5971525,0,9087,275976,
200,A.441,5971524,0,9082,275976,
200,A.441,5971523,0,9085,275976,
200,A.441,5971522,0,9080,275976,
200,A.441,5971521,0,9088,275976,
200,A.441,5971520,0,9081,275976,
200,A.441,5971519,0,9086,275976,
200,A.441,5971518,0,9084,275976,
200,A.441,5971517,0,9083,275976,
200,A.441,5971516,0,9087,275976,
200,A.441,5971515,0,9082,275976,
200,A.441,5971514,0,9085,275976,
200,A.441,5971513,0,9071,275974,
200,A.441,5971512,0,9080,275976,
200,A.441,5971511,0,9088,275976,
200,A.441,5971510,0,9081,275976,
200,A.441,5971509,0,9086,275976,
200,A.441,5971508,0,9084,275976,
200,A.441,5971507,0,9083,275976,
200,A.441,5971506,0,9087,275976,
200,A.441,5971505,0,9082,275976,
200,A.441,5971504,0,9085,275976,
200,A.441,5971503,0,9088,275977,
200,A.441,5971502,0,9080,275976,
200,A.441,5971852,1,9088,275980,
200,A.441,5971851,1,9084,275980,
200,A.441,5971850,1,9087,275980,
200,A.441,5971849,1,9088,275979,
200,A.441,5971848,1,9082,275980,
200,A.441,5971847,1,9084,275979,
200,A.441,5971846,1,9087,275979,
200,A.441,5971845,1,9082,275979,
200,A.441,5971844,1,9085,275980,
200,A.441,5971843,1,9080,275980,
200,A.441,5971842,1,9088,275979,
200,A.441,5971841,1,9086,275979,
200,A.441,5971840,1,9081,275980,
200,A.441,5971839,1,9084,275979,
200,A.441,5971838,1,9083,275979,
200,A.441,5971837,1,9087,275979,
200,A.441,5971836,1,9082,275979,
200,A.441,5971835,1,9085,275979,
200,A.441,5971834,1,9080,275979,
200,A.441,5971833,1,9088,275979,
200,A.441,5971832,1,9081,275979,
200,A.441,5971831,1,9086,275979,
200,A.441,5971830,1,9084,275979,
200,A.441,5971829,1,9083,275979,
200,A.441,5971828,1,9087,275979,
200,A.441,5971827,1,9082,275979,
200,A.441,5971826,1,9085,275979,
200,A.441,5971825,1,9080,275979,
200,A.441,5971824,1,9088,275979,
200,A.441,5971501,0,9081,275976,
200,A.441,5971500,0,9086,275977,
200,A.441,5971499,0,9084,275977,
200,A.441,5971498,0,9083,275977,
200,A.441,5971497,0,9082,275977,
200,A.441,5971496,0,9080,275978,
190,X.441,5970558,1,9067,275955,
190,X.441,5970557,1,9066,275955,
190,X.441,5970556,1,9061,275957,
190,X.441,5970555,1,9065,275955,
190,X.441,5970554,1,9062,275957,
190,X.441,5970553,1,9068,275957,
190,X.441,5970552,1,9060,275957,
190,X.441,5970551,1,9070,275957,
190,X.441,5970550,1,9064,275957,
190,X.441,5970549,1,9069,275957,
190,X.441,5970548,1,9063,275957,
190,X.441,5970547,1,9067,275957,
190,X.441,5970546,1,9066,275957,
190,X.441,5970545,1,9061,275957,
190,X.441,5970544,1,9065,275957,
190,X.441,5970543,1,9062,275955,
190,X.441,5970542,1,9068,275957,
190,X.441,5970541,1,9060,275955,
190,X.441,5970540,1,9070,275957,
190,X.441,5970539,1,9064,275955,
190,X.441,5970538,1,9069,275957,
190,X.441,5970537,1,9063,275957,
190,X.441,5970536,1,9067,275957,
190,X.441,5970535,1,9066,275957,
190,X.441,5970534,1,9061,275957,
190,X.441,5970533,1,9065,275957,
190,X.441,5970532,1,9062,275957,
190,X.441,5970531,1,9068,275957,
190,X.441,5970530,1,9060,275957,
190,X.441,5970529,1,9064,275957,
190,X.441,5970528,1,9063,275957,
190,X.441,5970527,1,9061,275957,
190,X.441,5970526,1,9062,275957,
190,X.441,5970525,1,9060,275957,
190,X.441,5970524,1,9064,275957,
190,X.441,5970523,1,9063,275957,
190,X.441,5970522,1,9061,275957,
190,X.441,5970521,1,9062,275957,
190,X.441,5970520,1,9060,275957,
190,X.441,5970310,0,9067,275951,
190,X.441,5970309,0,9065,275951,
190,X.441,5970308,0,9068,275951,
190,X.441,5970307,0,9070,275951,
190,X.441,5970306,0,9069,275951,
190,X.441,5970305,0,9067,275951,
190,X.441,5970304,0,9066,275951,
190,X.441,5970303,0,9065,275951,
190,X.441,5970302,0,9062,275951,
190,X.441,5970301,0,9068,275951,
190,X.441,5970300,0,9060,275951,
190,X.441,5970299,0,9070,275951,
190,X.441,5970298,0,9064,275951,
190,X.441,5970297,0,9069,275951,
190,X.441,5970296,0,9063,275951,
190,X.441,5970295,0,9067,275951,
190,X.441,5970294,0,9066,275951,
190,X.441,5970293,0,9061,275951,
190,X.441,5970292,0,9065,275951,
190,X.441,5970291,0,9062,275951,
190,X.441,5970290,0,9068,275951,
190,X.441,5970289,0,9060,275951,
190,X.441,5970288,0,9070,275951,
190,X.441,5970287,0,9064,275951,
190,X.441,5970286,0,9069,275951,
190,X.441,5970285,0,9063,275951,
190,X.441,5970284,0,9067,275951,
190,X.441,5970283,0,9066,275951,
190,X.441,5970282,0,9061,275951,
190,X.441,5970281,0,9065,275951,
190,X.441,5970280,0,9062,275951,
190,X.441,5970279,0,9068,275951,
190,X.441,5970278,0,9060,275951,
190,X.441,5970277,0,9070,275951,
190,X.441,5970276,0,9064,275951,
190,X.441,5970275,0,9069,275951,
190,X.441,5970274,0,9063,275951,
190,X.441,5970273,0,9067,275951,
190,X.441,5970272,0,9066,275951,
190,X.441,5970271,0,9061,275951,
190,X.441,5970270,0,9065,275951,
190,X.441,5970269,0,9062,275951,
190,X.441,5970268,0,9068,275951,
190,X.441,5970267,0,9060,275951,
190,X.441,5970266,0,9070,275951,
190,X.441,5970265,0,9064,275951,
190,X.441,5970264,0,9069,275951,
190,X.441,5970263,0,9063,275951,
190,X.441,5970262,0,9067,275951,
190,X.441,5970261,0,9066,275951,
190,X.441,5970260,0,9061,275951,
190,X.441,5970259,0,9065,275951,
190,X.441,5970258,0,9062,275951,
190,X.441,5970257,0,9068,275953,
190,X.441,5970256,0,9060,275951,
190,X.441,5970255,0,9064,275951,
190,X.441,5970254,0,9063,275951,
190,X.441,5970253,0,9061,275951,
190,X.441,5970252,0,9062,275951,
190,X.441,5970251,0,9060,275951,
190,X.441,5970250,0,9064,275954,
190,X.441,5970249,0,9063,275954,
190,X.441,5970248,0,9061,275954,
190,X.441,5970247,0,9062,275953,
190,X.441,5970246,0,9060,275950,
190,X.441,5970584,1,9067,275956,
190,X.441,5970583,1,9065,275958,
190,X.441,5970582,1,9068,275958,
190,X.441,5970581,1,9070,275957,
190,X.441,5970580,1,9069,275957,
190,X.441,5970579,1,9067,275957,
190,X.441,5970578,1,9066,275956,
190,X.441,5970577,1,9065,275957,
190,X.441,5970576,1,9062,275956,
190,X.441,5970575,1,9068,275957,
190,X.441,5970574,1,9060,275956,
190,X.441,5970573,1,9070,275957,
190,X.441,5970572,1,9064,275956,
190,X.441,5970571,1,9069,275957,
190,X.441,5970570,1,9063,275957,
190,X.441,5970569,1,9067,275957,
190,X.441,5970568,1,9066,275957,
190,X.441,5970567,1,9061,275957,
190,X.441,5970566,1,9065,275957,
190,X.441,5970565,1,9062,275957,
190,X.441,5970564,1,9068,275957,
190,X.441,5970563,1,9060,275957,
190,X.441,5970562,1,9070,275957,
190,X.441,5970561,1,9064,275957,
190,X.441,5970560,1,9069,275957,
190,X.441,5970559,1,9063,275957,
190,C.441,5970519,1,9067,275956,
190,C.441,5970518,1,9065,275958,
190,C.441,5970517,1,9068,275958,
190,C.441,5970516,1,9070,275957,
190,C.441,5970515,1,9069,275957,
190,C.441,5970514,1,9067,275957,
190,C.441,5970513,1,9066,275956,
190,C.441,5970512,1,9065,275957,
190,C.441,5970511,1,9062,275956,
190,C.441,5970510,1,9068,275957,
190,C.441,5970509,1,9060,275956,
190,C.441,5970508,1,9070,275957,
190,C.441,5970507,1,9064,275956,
190,C.441,5970506,1,9069,275957,
190,C.441,5970505,1,9063,275957,
190,C.441,5970504,1,9067,275957,
190,C.441,5970503,1,9066,275957,
190,C.441,5970502,1,9061,275957,
190,C.441,5970501,1,9065,275957,
190,C.441,5970500,1,9062,275957,
190,C.441,5970499,1,9068,275957,
190,C.441,5970498,1,9060,275957,
190,C.441,5970497,1,9070,275957,
190,C.441,5970496,1,9064,275957,
190,C.441,5970495,1,9069,275957,
190,C.441,5970494,1,9063,275957,
190,C.441,5970493,1,9067,275955,
190,C.441,5970492,1,9066,275955,
190,C.441,5970491,1,9061,275957,
190,C.441,5970490,1,9065,275955,
190,C.441,5970489,1,9062,275957,
190,C.441,5970488,1,9068,275957,
190,C.441,5970487,1,9060,275957,
190,C.441,5970486,1,9070,275957,
190,C.441,5970485,1,9064,275957,
190,C.441,5970484,1,9069,275957,
190,C.441,5970483,1,9063,275957,
190,C.441,5970482,1,9067,275957,
190,C.441,5970481,1,9066,275957,
190,C.441,5970480,1,9061,275957,
190,C.441,5970479,1,9065,275957,
190,C.441,5970478,1,9062,275955,
190,C.441,5970477,1,9068,275957,
190,C.441,5970476,1,9060,275955,
190,C.441,5970475,1,9070,275957,
190,C.441,5970474,1,9064,275955,
190,C.441,5970473,1,9069,275957,
190,C.441,5970472,1,9063,275957,
190,C.441,5970471,1,9067,275957,
190,C.441,5970470,1,9066,275957,
190,C.441,5970469,1,9061,275957,
190,C.441,5970468,1,9065,275957,
190,C.441,5970467,1,9062,275957,
190,C.441,5970466,1,9068,275957,
190,C.441,5970465,1,9060,275957,
190,C.441,5970464,1,9064,275957,
190,C.441,5970463,1,9063,275957,
190,C.441,5970462,1,9061,275957,
190,C.441,5970461,1,9062,275957,
190,C.441,5970460,1,9060,275957,
190,C.441,5970459,1,9064,275957,
190,C.441,5970458,1,9063,275957,
190,C.441,5970457,1,9061,275957,
190,C.441,5970456,1,9062,275957,
190,C.441,5970455,1,9060,275957,
190,C.441,5970245,0,9067,275951,
190,C.441,5970244,0,9065,275951,
190,C.441,5970243,0,9068,275951,
190,C.441,5970242,0,9070,275951,
190,C.441,5970241,0,9069,275951,
190,C.441,5970240,0,9067,275951,
190,C.441,5970239,0,9066,275951,
190,C.441,5970238,0,9065,275951,
190,C.441,5970237,0,9062,275951,
190,C.441,5970236,0,9068,275951,
190,C.441,5970235,0,9060,275951,
190,C.441,5970234,0,9070,275951,
190,C.441,5970233,0,9064,275951,
190,C.441,5970232,0,9069,275951,
190,C.441,5970231,0,9063,275951,
190,C.441,5970230,0,9067,275951,
190,C.441,5970229,0,9066,275951,
190,C.441,5970228,0,9061,275951,
190,C.441,5970227,0,9065,275951,
190,C.441,5970226,0,9062,275951,
190,C.441,5970225,0,9068,275951,
190,C.441,5970224,0,9060,275951,
190,C.441,5970223,0,9070,275951,
190,C.441,5970222,0,9064,275951,
190,C.441,5970221,0,9069,275951,
190,C.441,5970220,0,9063,275951,
190,C.441,5970219,0,9067,275951,
190,C.441,5970218,0,9066,275951,
190,C.441,5970217,0,9061,275951,
190,C.441,5970216,0,9065,275951,
190,C.441,5970215,0,9062,275951,
190,C.441,5970214,0,9068,275951,
190,C.441,5970213,0,9060,275951,
190,C.441,5970212,0,9070,275951,
190,C.441,5970211,0,9064,275951,
190,C.441,5970210,0,9069,275951,
190,C.441,5970209,0,9063,275951,
190,C.441,5970208,0,9067,275951,
190,C.441,5970207,0,9066,275951,
190,C.441,5970206,0,9061,275951,
190,C.441,5970205,0,9065,275951,
190,C.441,5970204,0,9062,275951,
190,C.441,5970203,0,9068,275951,
190,C.441,5970202,0,9060,275951,
190,C.441,5970201,0,9070,275951,
190,C.441,5970200,0,9064,275951,
190,C.441,5970199,0,9069,275951,
190,C.441,5970198,0,9063,275951,
190,C.441,5970197,0,9067,275951,
190,C.441,5970196,0,9066,275951,
190,C.441,5970195,0,9061,275951,
190,C.441,5970194,0,9065,275951,
190,C.441,5970193,0,9062,275951,
190,C.441,5970192,0,9068,275953,
190,C.441,5970191,0,9060,275951,
190,C.441,5970190,0,9064,275951,
190,C.441,5970189,0,9063,275951,
190,C.441,5970188,0,9061,275951,
190,C.441,5970187,0,9062,275951,
190,C.441,5970186,0,9060,275951,
190,C.441,5970185,0,9064,275954,
190,C.441,5970184,0,9063,275954,
190,C.441,5970183,0,9061,275954,
190,C.441,5970182,0,9062,275953,
190,C.441,5970181,0,9060,275950,
190,B.441,5970454,1,9069,275956,
190,B.441,5970453,1,9067,275958,
190,B.441,5970452,1,9065,275958,
190,B.441,5970451,1,9068,275957,
190,B.441,5970450,1,9066,275957,
190,B.441,5970449,1,9069,275957,
190,B.441,5970448,1,9070,275956,
190,B.441,5970447,1,9067,275957,
190,B.441,5970446,1,9062,275956,
190,B.441,5970445,1,9065,275957,
190,B.441,5970444,1,9060,275956,
190,B.441,5970111,0,9060,275950,
190,B.441,5970443,1,9068,275957,
190,B.441,5970442,1,9064,275957,
190,B.441,5970441,1,9066,275957,
190,B.441,5970440,1,9063,275957,
190,B.441,5970439,1,9069,275957,
190,B.441,5970438,1,9070,275957,
190,B.441,5970437,1,9061,275957,
190,B.441,5970436,1,9067,275957,
190,B.441,5970435,1,9062,275957,
190,B.441,5970434,1,9065,275957,
190,B.441,5970433,1,9060,275957,
190,B.441,5970432,1,9068,275957,
190,B.441,5970431,1,9064,275957,
190,B.441,5970430,1,9066,275957,
190,B.441,5970429,1,9063,275957,
190,B.441,5970428,1,9069,275957,
190,B.441,5970427,1,9070,275957,
190,B.441,5970426,1,9061,275957,
190,B.441,5970425,1,9067,275955,
190,B.441,5970424,1,9062,275957,
190,B.441,5970423,1,9065,275955,
190,B.441,5970422,1,9060,275957,
190,B.441,5970421,1,9068,275957,
190,B.441,5970420,1,9064,275957,
190,B.441,5970419,1,9066,275957,
190,B.441,5970418,1,9063,275957,
190,B.441,5970417,1,9069,275957,
190,B.441,5970416,1,9070,275955,
190,B.441,5970415,1,9061,275957,
190,B.441,5970414,1,9067,275957,
190,B.441,5970413,1,9062,275957,
190,B.441,5970412,1,9065,275957,
190,B.441,5970411,1,9060,275955,
190,B.441,5970410,1,9068,275957,
190,B.441,5970409,1,9064,275957,
190,B.441,5970408,1,9066,275957,
190,B.441,5970407,1,9063,275957,
190,B.441,5970406,1,9069,275957,
190,B.441,5970405,1,9070,275957,
190,B.441,5970404,1,9061,275957,
190,B.441,5970403,1,9067,275957,
190,B.441,5970402,1,9062,275957,
190,B.441,5970401,1,9065,275957,
190,B.441,5970400,1,9060,275957,
190,B.441,5970399,1,9068,275957,
190,B.441,5970398,1,9064,275957,
190,B.441,5970397,1,9066,275957,
190,B.441,5970396,1,9063,275957,
190,B.441,5970395,1,9069,275957,
190,B.441,5970394,1,9061,275957,
190,B.441,5970393,1,9067,275957,
190,B.441,5970392,1,9062,275957,
190,B.441,5970391,1,9065,275957,
190,B.441,5970390,1,9060,275957,
190,B.441,5970389,1,9064,275957,
190,B.441,5970388,1,9063,275957,
190,B.441,5970387,1,9061,275957,
190,B.441,5970386,1,9062,275957,
190,B.441,5970385,1,9060,275957,
190,B.441,5970180,0,9069,275951,
190,B.441,5970179,0,9067,275951,
190,B.441,5970178,0,9065,275951,
190,B.441,5970177,0,9068,275951,
190,B.441,5970176,0,9066,275951,
190,B.441,5970175,0,9069,275951,
190,B.441,5970174,0,9070,275951,
190,B.441,5970173,0,9067,275951,
190,B.441,5970172,0,9062,275951,
190,B.441,5970171,0,9065,275951,
190,B.441,5970170,0,9060,275951,
190,B.441,5970169,0,9068,275951,
190,B.441,5970168,0,9064,275951,
190,B.441,5970167,0,9066,275951,
190,B.441,5970166,0,9063,275951,
190,B.441,5970165,0,9069,275951,
190,B.441,5970164,0,9070,275951,
190,B.441,5970163,0,9061,275951,
190,B.441,5970162,0,9067,275951,
190,B.441,5970161,0,9062,275951,
190,B.441,5970160,0,9065,275951,
190,B.441,5970159,0,9060,275951,
190,B.441,5970158,0,9068,275951,
190,B.441,5970157,0,9064,275951,
190,B.441,5970156,0,9066,275951,
190,B.441,5970155,0,9063,275951,
190,B.441,5970154,0,9069,275951,
190,B.441,5970153,0,9070,275951,
190,B.441,5970152,0,9061,275951,
190,B.441,5970151,0,9067,275951,
190,B.441,5970150,0,9062,275951,
190,B.441,5970149,0,9065,275951,
190,B.441,5970148,0,9060,275951,
190,B.441,5970147,0,9068,275951,
190,B.441,5970146,0,9064,275951,
